1325428531200,99459,7,Book_7,88,134,95035
1325428617600,67191,2,Book_2,52,142,94085
1325428704000,41642,6,Book_6,44,160,94040
1325428790400,49920,5,Book_5,23,0,95054
1325428876800,87699,6,Book_6,23,0,95035
1325428963200,56293,7,Book_7,65,146,94301
1325429049600,15448,10,Book_10,83,85,94041
1325429136000,74801,10,Book_10,16,0,94085
1325429222400,86618,8,Book_8,62,28,94041
1325429308800,47520,6,Book_6,15,67,95054
1325429395200,59721,3,Book_3,39,40,94085
1325429481600,92851,7,Book_7,100,1,94085
1325429568000,81064,10,Book_10,61,129,95036
1325429654400,200,3,Book_3,74,6,95054
1325429740800,76953,3,Book_3,26,20,94301
1325429827200,55076,10,Book_10,8,3,95051
1325429913600,97313,1,Book_1,75,68,94301
1325430000000,86186,1,Book_1,34,0,95051
1325430086400,63781,8,Book_8,8,28,94085
1325430172800,26461,6,Book_6,3,0,94085
1325430259200,43003,1,Book_1,81,48,94301
1325430345600,13318,3,Book_3,90,24,94041
1325430432000,61997,7,Book_7,34,159,94081
1325430518400,83559,10,Book_10,53,118,95035
1325430604800,8123,10,Book_10,21,17,94301
1325430691200,67778,10,Book_10,39,0,94041
1325430777600,57852,8,Book_8,75,100,94040
1325430864000,81103,8,Book_8,55,172,94301
1325430950400,13958,3,Book_3,98,170,94041
1325431036800,28176,4,Book_4,14,98,95051
1325431123200,85400,5,Book_5,50,87,95054
1325431209600,43656,6,Book_6,100,156,95051
1325431296000,53859,3,Book_3,64,146,95035
1325431382400,26903,3,Book_3,10,86,94301
1325431468800,26255,9,Book_9,72,53,95015
1325431555200,90457,6,Book_6,85,105,94081
1325431641600,44040,9,Book_9,83,159,95054
1325431728000,36827,6,Book_6,92,35,94081
1325431814400,73557,5,Book_5,74,73,94081
1325431900800,84063,4,Book_4,74,44,94301
1325431987200,25169,6,Book_6,34,175,95035
1325432073600,28070,9,Book_9,90,163,95054
1325432160000,82967,3,Book_3,21,175,94081
1325432246400,70313,10,Book_10,45,162,94301
1325432332800,35635,4,Book_4,75,163,95015
1325432419200,55925,2,Book_2,5,64,95015
1325432505600,85485,7,Book_7,84,161,95015
1325432592000,89181,8,Book_8,76,133,94085
1325432678400,56240,9,Book_9,41,39,95054
1325432764800,2560,8,Book_8,28,0,95054
1325432851200,7814,4,Book_4,99,77,95036
1325432937600,78177,7,Book_7,63,52,94081
1325433024000,66830,1,Book_1,39,73,95054
1325433110400,71969,3,Book_3,33,121,95035
1325433196800,82895,6,Book_6,70,146,95015
1325433283200,7530,6,Book_6,38,108,95054
1325433369600,65748,2,Book_2,1,154,94041
1325433456000,63120,2,Book_2,25,45,95054
1325433542400,42190,3,Book_3,65,119,95054
1325433628800,11330,3,Book_3,83,91,95054
1325433715200,14592,1,Book_1,77,13,94040
1325433801600,13250,8,Book_8,0,0,95054
1325433888000,63203,3,Book_3,97,0,94301
1325433974400,82987,9,Book_9,55,21,94081
1325434060800,73198,1,Book_1,77,163,94041
1325434147200,97503,2,Book_2,48,169,94301
1325434233600,46858,3,Book_3,28,143,94041
1325434320000,43497,4,Book_4,21,61,94081
1325434406400,56934,6,Book_6,56,142,95036
1325434492800,28661,7,Book_7,87,147,94085
1325434579200,25965,2,Book_2,28,142,95015
1325434665600,26061,7,Book_7,9,153,94085
1325434752000,81534,5,Book_5,35,51,95036
1325434838400,38870,1,Book_1,40,96,95054
1325434924800,40420,7,Book_7,83,1,95054
1325435011200,15656,6,Book_6,97,156,95051
1325435097600,93222,6,Book_6,60,110,94040
1325435184000,3633,7,Book_7,60,42,94301
1325435270400,31605,10,Book_10,10,112,95015
1325435356800,56406,8,Book_8,54,90,95051
1325435443200,36961,2,Book_2,52,26,94085
1325435529600,4376,3,Book_3,9,30,95051
1325435616000,24063,2,Book_2,19,162,94301
1325435702400,45075,4,Book_4,68,0,95015
1325435788800,16950,7,Book_7,34,117,95054
1325435875200,72450,8,Book_8,47,75,95054
1325435961600,63663,6,Book_6,53,15,94301
1325436048000,94734,10,Book_10,65,130,95036
1325436134400,15852,3,Book_3,8,0,94040
1325436220800,55434,6,Book_6,66,125,95036
1325436307200,32094,8,Book_8,59,49,95036
1325436393600,42181,7,Book_7,31,156,94085
1325436480000,91301,7,Book_7,75,29,94085
1325436566400,37321,4,Book_4,24,154,94085
1325436652800,23514,5,Book_5,49,132,95036
1325436739200,89585,6,Book_6,52,16,95015
1325436825600,36533,1,Book_1,57,92,94301
1325436912000,87589,5,Book_5,49,36,95035
1325436998400,32696,8,Book_8,11,79,95051
1325437084800,76862,8,Book_8,79,69,94040
1325437171200,62691,2,Book_2,95,38,94085
1325437257600,50703,7,Book_7,2,64,94301
1325437344000,17526,3,Book_3,36,77,95051
1325437430400,10001,5,Book_5,38,82,94085
1325437516800,41366,8,Book_8,77,138,95051
1325437603200,12362,6,Book_6,51,165,94040
1325437689600,9708,5,Book_5,27,9,94041
1325437776000,6734,2,Book_2,39,180,95036
1325437862400,38795,8,Book_8,99,0,95015
1325437948800,25710,3,Book_3,17,0,95054
1325438035200,40961,2,Book_2,18,136,94085
1325438121600,55382,7,Book_7,85,12,94040
1325438208000,82144,4,Book_4,50,0,95036
1325438294400,55492,7,Book_7,8,29,94040
1325438380800,18605,7,Book_7,31,99,95015
1325438467200,17283,4,Book_4,8,58,94301
1325438553600,29369,8,Book_8,65,90,95035
1325438640000,88687,2,Book_2,87,0,94081
1325438726400,21170,2,Book_2,7,40,95054
1325438812800,61374,1,Book_1,22,136,95036
1325438899200,36812,3,Book_3,25,78,94040
1325438985600,48532,5,Book_5,72,3,94040
1325439072000,35225,6,Book_6,95,146,95015
1325439158400,59732,8,Book_8,73,73,94040
1325439244800,55247,2,Book_2,6,85,94081
1325439331200,34113,3,Book_3,76,19,94301
1325439417600,74383,3,Book_3,16,80,94301
1325439504000,96057,6,Book_6,7,40,94081
1325439590400,24288,1,Book_1,26,175,94041
1325439676800,6426,6,Book_6,26,130,95051
1325439763200,59066,1,Book_1,15,68,95051
1325439849600,62801,2,Book_2,16,62,94085
1325439936000,605,1,Book_1,49,96,95015
1325440022400,59363,6,Book_6,23,0,94301
1325440108800,71883,6,Book_6,74,21,94301
1325440195200,98990,1,Book_1,32,21,95054
1325440281600,83418,3,Book_3,8,140,94041
1325440368000,53248,4,Book_4,64,69,94041
1325440454400,13195,7,Book_7,81,174,95015
1325440540800,27139,7,Book_7,60,170,95035
1325440627200,40091,8,Book_8,60,52,94085
1325440713600,24276,6,Book_6,43,139,95051
1325440800000,95491,10,Book_10,49,52,94085
1325440886400,32383,5,Book_5,61,108,94301
1325440972800,73275,10,Book_10,36,0,95015
1325441059200,75561,7,Book_7,51,74,94085
1325441145600,84747,10,Book_10,65,0,94081
1325441232000,52442,3,Book_3,1,84,94040
1325441318400,8257,6,Book_6,90,169,94081
1325441404800,41283,2,Book_2,14,177,94301
1325441491200,52265,9,Book_9,21,40,95015
1325441577600,7095,5,Book_5,43,78,95015
1325441664000,99998,3,Book_3,66,52,94041
1325441750400,53672,9,Book_9,0,42,94040
1325441836800,92907,10,Book_10,19,16,94081
1325441923200,79943,6,Book_6,69,28,94301
1325442009600,70615,6,Book_6,41,30,95015
1325442096000,77536,1,Book_1,33,46,95051
1325442182400,73730,4,Book_4,96,74,95054
1325442268800,72614,1,Book_1,50,145,95036
1325442355200,49135,5,Book_5,17,171,95015
1325442441600,10276,10,Book_10,55,80,95051
1325442528000,32140,3,Book_3,28,77,95054
1325442614400,69500,6,Book_6,57,94,95054
1325442700800,99748,7,Book_7,38,0,94041
1325442787200,26550,2,Book_2,99,69,95054
1325442873600,92121,5,Book_5,14,169,94085
1325442960000,57575,7,Book_7,1,0,95015
1325443046400,64255,9,Book_9,52,40,95015
1325443132800,37848,8,Book_8,23,94,94041
1325443219200,18204,9,Book_9,56,112,95036
1325443305600,10958,9,Book_9,27,170,94041
1325443392000,76013,4,Book_4,4,153,94301
1325443478400,65863,8,Book_8,86,53,94301
1325443564800,847,1,Book_1,1,0,94081
1325443651200,24640,9,Book_9,8,69,95054
1325443737600,82705,5,Book_5,27,47,95015
1325443824000,89982,9,Book_9,52,175,94040
1325443910400,74789,5,Book_5,78,58,95035
1325443996800,3112,9,Book_9,29,147,94040
1325444083200,91127,9,Book_9,9,50,94081
1325444169600,33414,10,Book_10,1,79,95036
1325444256000,77624,8,Book_8,9,132,95036
1325444342400,85228,8,Book_8,2,152,94041
1325444428800,53634,6,Book_6,99,5,95036
1325444515200,35058,9,Book_9,53,163,94041
1325444601600,54669,2,Book_2,29,115,95035
1325444688000,16765,9,Book_9,61,118,95015
1325444774400,40505,10,Book_10,89,25,95015
1325444860800,84118,8,Book_8,84,18,94041
1325444947200,79870,1,Book_1,5,131,95054
1325445033600,3960,2,Book_2,29,129,95054
1325445120000,76777,2,Book_2,73,36,94081
1325445206400,62268,6,Book_6,1,173,94041
1325445292800,29159,10,Book_10,22,31,95035
1325445379200,28170,5,Book_5,24,116,95054
1325445465600,25548,4,Book_4,50,10,94041
1325445552000,6109,3,Book_3,71,93,95035
1325445638400,45366,7,Book_7,85,62,95051
1325445724800,8592,1,Book_1,49,69,94040
1325445811200,72918,5,Book_5,82,139,94041
1325445897600,57785,10,Book_10,50,87,95015
1325445984000,41532,7,Book_7,10,0,94040
1325446070400,18191,6,Book_6,1,0,94085
1325446156800,15255,1,Book_1,45,155,95015
1325446243200,96976,10,Book_10,29,83,95051
1325446329600,68295,9,Book_9,53,61,95015
1325446416000,79132,5,Book_5,57,170,94040
1325446502400,41892,6,Book_6,10,35,94040
1325446588800,62155,10,Book_10,28,108,95015
1325446675200,18099,4,Book_4,34,44,95035
1325446761600,47725,8,Book_8,88,108,95015
1325446848000,55213,5,Book_5,54,118,94301
1325446934400,99837,1,Book_1,78,109,94081
1325447020800,73046,7,Book_7,36,24,95051
1325447107200,99251,6,Book_6,6,77,94085
1325447193600,14042,1,Book_1,14,5,94040
1325447280000,88892,10,Book_10,0,176,94040
1325447366400,60618,1,Book_1,76,73,94041
1325447452800,30712,9,Book_9,34,177,94040
1325447539200,49957,1,Book_1,71,51,94081
1325447625600,46383,6,Book_6,52,162,94301
1325447712000,39247,1,Book_1,61,118,94081
1325447798400,70225,4,Book_4,2,105,95015
1325447884800,55288,5,Book_5,28,124,94041
1325447971200,6362,9,Book_9,71,10,94040
1325448057600,91637,9,Book_9,8,103,94081
1325448144000,61441,3,Book_3,2,100,94085
1325448230400,48861,8,Book_8,1,175,94085
1325448316800,66797,4,Book_4,73,106,94081
1325448403200,20589,4,Book_4,44,99,95035
1325448489600,85300,2,Book_2,1,168,95054
1325448576000,43460,8,Book_8,36,150,95054
1325448662400,50481,6,Book_6,71,109,94085
1325448748800,54801,9,Book_9,59,95,94085
1325448835200,71422,4,Book_4,60,0,94040
1325448921600,17620,6,Book_6,0,76,95054
1325449008000,11335,7,Book_7,11,61,95015
1325449094400,20706,6,Book_6,79,77,95051
1325449180800,37922,5,Book_5,11,90,94040
1325449267200,67250,2,Book_2,14,34,95054
1325449353600,73133,10,Book_10,64,44,94301
1325449440000,96519,10,Book_10,70,148,95035
1325449526400,79114,3,Book_3,63,22,95036
1325449612800,43969,3,Book_3,67,0,95035
1325449699200,83002,7,Book_7,65,118,94040
1325449785600,34414,6,Book_6,64,87,95036
1325449872000,53413,2,Book_2,83,128,94301
1325449958400,86696,1,Book_1,2,158,95051
1325450044800,5849,8,Book_8,2,133,95035
1325450131200,70796,4,Book_4,98,149,95051
1325450217600,51607,10,Book_10,40,103,94081
1325450304000,71604,8,Book_8,22,32,95036
1325450390400,42194,6,Book_6,89,163,95036
1325450476800,52782,5,Book_5,6,100,94040
1325450563200,10612,4,Book_4,66,179,94040
1325450649600,16508,10,Book_10,86,38,94041
1325450736000,39231,8,Book_8,52,155,94085
1325450822400,14112,2,Book_2,72,33,94040
1325450908800,37431,2,Book_2,44,87,94085
1325450995200,93916,5,Book_5,7,16,95051
1325451081600,73218,3,Book_3,50,83,94041
1325451168000,15489,7,Book_7,84,0,95035
1325451254400,35252,3,Book_3,9,0,94040
1325451340800,54611,3,Book_3,3,73,94085
1325451427200,38655,9,Book_9,63,0,95015
1325451513600,16621,8,Book_8,39,44,94085
1325451600000,14846,3,Book_3,39,32,95051
1325451686400,24031,2,Book_2,56,0,94085
1325451772800,90257,1,Book_1,14,119,94081
1325451859200,50908,9,Book_9,94,0,94041
1325451945600,97383,2,Book_2,57,41,94301
1325452032000,86587,10,Book_10,67,104,94081
1325452118400,89713,7,Book_7,40,161,94301
1325452204800,52966,7,Book_7,41,76,95051
1325452291200,515,4,Book_4,5,127,95015
1325452377600,68966,4,Book_4,50,0,95051
1325452464000,99785,5,Book_5,74,159,95015
1325452550400,11396,5,Book_5,75,166,95051
1325452636800,91187,3,Book_3,37,165,94081
1325452723200,54774,1,Book_1,62,126,95036
1325452809600,38521,7,Book_7,13,101,94085
1325452896000,8418,4,Book_4,19,28,94041
1325452982400,60629,7,Book_7,8,76,95035
1325453068800,30016,5,Book_5,8,135,95051
1325453155200,47953,5,Book_5,2,69,94301
1325453241600,65353,10,Book_10,50,151,94301
1325453328000,45574,10,Book_10,0,34,95036
1325453414400,43948,9,Book_9,17,144,94041
1325453500800,17762,8,Book_8,83,0,94040
1325453587200,74228,10,Book_10,45,26,94041
1325453673600,20999,2,Book_2,7,131,95035
1325453760000,2169,7,Book_7,10,11,95035
1325453846400,87506,7,Book_7,27,11,95051
1325453932800,4728,2,Book_2,85,107,94041
1325454019200,76656,5,Book_5,42,72,95051
1325454105600,75564,8,Book_8,7,1,95036
1325454192000,64309,10,Book_10,47,124,95035
1325454278400,39675,7,Book_7,22,5,95015
1325454364800,93852,5,Book_5,90,98,94040
1325454451200,69598,6,Book_6,89,8,94041
1325454537600,35565,8,Book_8,55,46,95015
1325454624000,20280,3,Book_3,40,175,95054
1325454710400,59903,5,Book_5,51,129,94301
1325454796800,75073,5,Book_5,96,19,94301
1325454883200,19879,9,Book_9,47,139,95035
1325454969600,57567,9,Book_9,83,83,94081
1325455056000,83796,3,Book_3,37,109,95051
1325455142400,73679,1,Book_1,16,0,95035
1325455228800,57736,4,Book_4,54,2,95051
1325455315200,9670,9,Book_9,34,100,95054
1325455401600,93126,6,Book_6,28,178,95051
1325455488000,9055,1,Book_1,49,164,95015
1325455574400,1872,8,Book_8,51,10,94040
1325455660800,34385,2,Book_2,48,16,95015
1325455747200,85433,9,Book_9,59,4,94301
1325455833600,55762,2,Book_2,9,14,94040
1325455920000,85148,3,Book_3,97,20,94041
1325456006400,15829,10,Book_10,80,66,95035
1325456092800,714,8,Book_8,14,0,95036
1325456179200,4364,4,Book_4,2,117,95036
1325456265600,26569,3,Book_3,54,177,95035
1325456352000,44509,1,Book_1,38,13,95035
1325456438400,21953,5,Book_5,31,146,94301
1325456524800,63331,3,Book_3,93,127,94085
1325456611200,21568,2,Book_2,34,28,94041
1325456697600,27215,2,Book_2,53,39,95015
1325456784000,32280,2,Book_2,14,89,95054
1325456870400,75609,2,Book_2,63,101,95035
1325456956800,72965,8,Book_8,86,129,95015
1325457043200,28902,9,Book_9,71,141,94040
1325457129600,59388,7,Book_7,35,133,94041
1325457216000,82827,7,Book_7,31,23,94081
1325457302400,83044,9,Book_9,97,0,95036
1325457388800,38247,4,Book_4,9,145,94081
1325457475200,86754,8,Book_8,80,172,95036
1325457561600,42088,5,Book_5,77,56,94041
1325457648000,89040,9,Book_9,81,33,95054
1325457734400,10263,6,Book_6,65,153,94301
1325457820800,46090,10,Book_10,2,126,95054
1325457907200,92307,8,Book_8,77,180,94081
1325457993600,52426,5,Book_5,90,64,95051
1325458080000,65481,2,Book_2,55,129,94085
1325458166400,30587,7,Book_7,21,40,94081
1325458252800,49024,3,Book_3,11,140,95036
1325458339200,62401,6,Book_6,62,4,94085
1325458425600,39493,7,Book_7,10,106,94301
1325458512000,34221,7,Book_7,71,68,94085
1325458598400,9522,6,Book_6,30,97,94040
1325458684800,25674,6,Book_6,28,16,95036
1325458771200,38696,9,Book_9,63,157,95051
1325458857600,1194,2,Book_2,75,81,95036
1325458944000,81263,2,Book_2,37,76,94301
1325459030400,90911,4,Book_4,55,52,94085
1325459116800,86838,2,Book_2,39,0,94041
1325459203200,49181,10,Book_10,58,133,94085
1325459289600,12322,3,Book_3,0,106,94040
1325459376000,12146,4,Book_4,7,41,95051
1325459462400,60939,4,Book_4,88,180,95035
1325459548800,45420,10,Book_10,36,118,95054
1325459635200,51507,9,Book_9,52,133,94081
1325459721600,41115,4,Book_4,67,54,95015
1325459808000,32202,6,Book_6,5,110,94040
1325459894400,80468,6,Book_6,79,53,94041
1325459980800,75400,5,Book_5,11,58,95054
1325460067200,3579,7,Book_7,31,85,95035
1325460153600,86825,5,Book_5,69,0,95015
1325460240000,32056,10,Book_10,54,0,95051
1325460326400,24704,6,Book_6,57,20,95036
1325460412800,86131,5,Book_5,41,49,94085
1325460499200,45606,5,Book_5,42,43,95051
1325460585600,32534,3,Book_3,71,135,95036
1325460672000,85860,9,Book_9,43,0,95054
1325460758400,27636,4,Book_4,47,102,95051
1325460844800,886,8,Book_8,77,0,95051
1325460931200,63719,3,Book_3,73,160,95035
1325461017600,50643,4,Book_4,11,0,94301
1325461104000,3955,4,Book_4,86,65,95015
1325461190400,72606,1,Book_1,100,46,95051
1325461276800,55551,10,Book_10,66,132,94085
1325461363200,73812,6,Book_6,71,131,94040
1325461449600,3504,1,Book_1,5,117,95036
1325461536000,56670,9,Book_9,37,149,95054
1325461622400,9690,7,Book_7,75,176,95054
1325461708800,35612,7,Book_7,76,95,94040
1325461795200,4548,4,Book_4,44,140,94041
1325461881600,33654,9,Book_9,65,0,95036
1325461968000,70197,5,Book_5,57,124,94081
1325462054400,58503,6,Book_6,81,70,94301
1325462140800,90713,3,Book_3,15,27,94301
1325462227200,81471,8,Book_8,14,52,94085
1325462313600,60920,10,Book_10,52,130,95054
